trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_zscore,distance_km_zscore,hour_x,day_of_week_x,month_x,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_km_log,duration_min_sqrt,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,fare_per_km,surge_flag_new,zone_name,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,hour_y,day_of_week_y,month_y,gender_encoded,ride_frequency,total_distance,avg_ride_distance,total_fare,avg_ride_fare,days_since_signup,ride_cancellation_rate,population_density,traffic_index,avg_speed_kmph,zone_type
T01485,R0192,13.61,109.02,180.8,2024-03-17,0,0.5403426606791694,1.2051306178436807,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.202907181743378,2.681706225762608,10.441264291262817,0.553146590562831,1.2051306178436807,1.3103832145329994,0.4717026251461367,0.5259287925696594,0.5417662285941856,0,13.28434974283615,0,Zone_9,Aadhya Nair,31,Male,Delhi,2021-08-23,449,31,3.89,0,0,8,1,High,17.48,0.03893095768374165,230.20000000000002,0.512694877505568,1833,0.06904231625835189,11037,1.83,56.1,Mixed
T01486,R0132,11.26,76.88,225.47,2023-08-21,0,1.0627950973069231,0.6770159879579448,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.422612485819643,2.506341930508065,8.76812408671319,1.0836688474841267,0.6770159879579448,0.4169007518624794,0.5903921777022,0.43498452012383904,0.38177021107128634,0,20.02397868561279,0,Zone_6,Aadhya Iyer,23,Male,Surat,2022-12-09,484,25,3.32,0,4,12,1,High,69.39999999999999,0.1433884297520661,1091.99,2.2561776859504135,1360,0.05165289256198347,14627,0.54,37.6,Mixed
T01487,R0174,6.92,68.8,62.66,2024-04-23,0,-0.8414019299454749,-0.2983106051076271,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.1535564218539465,2.0693912058263346,8.294576541331088,-0.8499404797904693,-0.2983106051076271,0.1922791495482976,0.15780104155595703,0.2670278637770898,0.34154719235364395,0,9.054913294797688,0,Zone_5,Aadhya Patel,32,Male,Kolkata,2019-02-07,320,7,3.8,0,3,2,1,Medium,62.14,0.1941875,921.79,2.88059375,2761,0.021875,2590,1.31,43.9,Business
T01488,R0273,9.9,73.94,116.71,2023-09-15,0,-0.20924266870235647,0.3713836915134339,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.768223972424389,2.388762789235098,8.598837130682265,-0.20801686245006074,0.3713836915134339,0.33516962428776476,0.30141354022744177,0.3823529411764706,0.3671346077260056,0,11.788888888888888,0,Zone_8,Aadhya Nair,43,Male,Delhi,2022-09-17,289,48,3.76,0,5,9,1,Medium,74.85,0.2589965397923875,957.47,3.313044982698962,1443,0.16608996539792387,4516,1.93,31.0,Business
T01489,R0150,2.3,18.79,22.73,2024-06-14,0,-1.3084161630895583,-1.3365614945000102,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.166740070447672,1.1939224684724346,4.334743360338648,-1.3241682326193778,-1.3365614945000102,-1.1979840103195527,0.051705813582739936,0.08823529411764706,0.09259259259259259,0,9.882608695652175,0,Zone_8,Ishaan Gupta,33,Male,Pune,2022-02-27,215,16,4.95,0,6,2,1,Medium,55.46,0.25795348837209303,753.84,3.506232558139535,1645,0.07441860465116279,4516,1.93,31.0,Business
T01490,R0291,8.43,42.19,180.72,2023-06-26,0,0.5394069947975882,0.04103113579767555,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.202467040891203,2.2438960966453663,6.495382975621991,0.552196472350301,0.04103113579767555,-0.5474709541126401,0.47149006270591987,0.3254643962848297,0.2090800477897252,0,21.437722419928825,0,Zone_1,Arjun Ghosh,23,Other,Pune,2021-04-19,499,94,3.46,0,0,4,2,High,46.45,0.09308617234468938,795.59,1.59436873747495,1959,0.18837675350701402,4921,2.43,30.9,Residential
T01491,R0169,10.97,55.36,198.18,2023-11-18,0,0.7436160734526271,0.6118443953337478,0,5,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.294208938503494,2.482403519569882,7.4404300950953095,0.7595597722349179,0.6118443953337478,-0.18134886222182645,0.5178818152832395,0.4237616099071208,0.2746415770609319,0,18.06563354603464,0,Zone_2,Reyansh Kumar,32,Male,Delhi,2023-02-21,497,81,4.19,0,1,2,1,High,70.41,0.14167002012072433,1412.41,2.841871227364185,1286,0.16297786720321933,6371,0.91,58.4,Residential
T01492,R0161,4.13,37.14,94.42,2024-07-29,0,-0.4699425749578441,-0.9253062720783519,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5582882000879605,1.6351056591826783,6.094259594077036,-0.47274354941616065,-0.9253062720783519,-0.6878594555590036,0.24218833032203207,0.15905572755417957,0.18394066109119872,0,22.861985472154966,0,Zone_3,Aarav Nair,32,Other,Surat,2019-03-27,332,50,4.91,0,2,3,2,High,33.22,0.10006024096385542,567.56,1.7095180722891565,2713,0.15060240963855423,12971,2.11,38.0,Business
T01493,R0043,6.1,46.38,93.68,2023-11-07,0,-0.4785974843624677,-0.4825889014932882,0,1,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.550502784645783,1.9600947840472698,6.810286337592569,-0.48153214288206075,-0.4825889014932882,-0.43099019746704326,0.24022212775002658,0.23529411764705882,0.22993827160493827,0,15.35737704918033,0,Zone_10,Diya Kumar,28,Male,Ahmedabad,2021-12-10,85,16,4.68,0,4,12,1,Low,67.16,0.7901176470588235,862.5,10.147058823529411,1724,0.18823529411764706,2440,1.54,35.4,Industrial
T01494,R0123,9.56,92.52,200.04,2023-09-09,0,0.7653703051993838,0.2949756174023062,0,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.303503893235336,2.3570732782781154,9.618731725128837,0.7816500206762342,0.2949756174023062,0.851688110797356,0.5228238920182804,0.3691950464396285,0.45962763839107923,0,20.924686192468616,0,Zone_6,Meera Ghosh,32,Male,Bengaluru,2023-06-24,156,26,3.31,0,5,6,1,Low,37.7,0.2416666666666667,715.18,4.584487179487179,1163,0.16666666666666666,14627,0.54,37.6,Mixed
T01495,R0200,14.62,133.66,145.11,2023-12-20,0,0.12291871925887528,1.4321075438796778,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.984359762683993,2.7485521444115397,11.561141812122191,0.12927510299799877,1.4321075438796778,1.9953679027782272,0.3768732065044107,0.565015479876161,0.6644265232974911,0,9.92544459644323,0,Zone_9,Kavya Kumar,30,Other,Bengaluru,2021-11-15,443,87,3.6,0,0,11,2,High,39.97,0.09022573363431151,489.45000000000005,1.1048532731376977,1749,0.1963882618510158,11037,1.83,56.1,Mixed
T01496,R0144,7.98,57.43,149.03,2024-06-10,0,0.1687663474563409,-0.060097197584699266,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.010835274098922,2.194999882314108,7.578258375114958,0.1758308954119561,-0.060097197584699266,-0.12380347648044572,0.38728876607503454,0.3080495356037152,0.2849462365591398,0,18.675438596491226,0,Zone_4,Ishaan Kumar,34,Other,Pune,2021-01-31,194,10,3.52,0,6,1,2,Medium,84.47,0.4354123711340206,1552.4499999999998,8.002319587628865,2037,0.05154639175257732,4038,2.46,48.2,Business
T01497,R0135,5.85,37.08,54.06,2024-06-27,0,-0.9419860122154252,-0.538771308927941,0,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.008423499714461,1.9242486522741338,6.089334939055331,-0.9520781876374167,-0.538771308927941,-0.6895274377544061,0.13495057923264958,0.22561919504643962,0.18364197530864196,0,9.241025641025642,0,Zone_4,Reyansh Patel,38,Female,Ahmedabad,2022-02-24,153,8,3.47,0,3,2,0,Low,66.6,0.4352941176470588,992.13,6.4845098039215685,1648,0.05228758169934641,4038,2.46,48.2,Business
T01498,R0137,7.27,52.2,85.21,2023-05-18,0,-0.5776611095748492,-0.2196552346991133,0,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.456786180221833,2.1126345090356,7.224956747275377,-0.5821259086336475,-0.2196552346991133,-0.26919592451301627,0.21771707939207138,0.2805727554179567,0.2589107925129431,0,11.720770288858322,0,Zone_5,Arjun Gupta,27,Male,Bengaluru,2021-08-10,166,32,3.14,0,1,8,1,Medium,82.33,0.49596385542168675,1499.3700000000001,9.032349397590362,1846,0.1927710843373494,2590,1.31,43.9,Business
T01499,R0144,13.8,132.21,304.68,2023-02-20,0,1.9892212783072454,1.2478292474940171,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.722538803138645,2.6946271807700692,11.498260738042081,2.02440464266514,1.2478292474940171,1.9550583330560043,0.8008555638218727,0.5332817337461301,0.6572082835523696,0,22.078260869565216,0,Zone_3,Ishaan Kumar,34,Other,Pune,2021-01-31,194,10,3.52,0,6,1,2,Medium,84.47,0.4354123711340206,1552.4499999999998,8.002319587628865,2037,0.05154639175257732,12971,2.11,38.0,Business
T01500,R0099,4.79,38.71,59.63,2024-05-20,0,-0.8768402752103528,-0.7769847164508685,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1047898200836395,1.7561322915849038,6.221736092120913,-0.8859262070900333,-0.7769847164508685,-0.6442139214459758,0.14975023913274524,0.18459752321981424,0.1917562724014337,0,12.448851774530272,0,Zone_4,Diya Gupta,35,Other,Mumbai,2021-08-21,80,8,3.7,0,5,8,2,Low,69.37,0.867125,1282.66,16.033250000000002,1835,0.1,4038,2.46,48.2,Business
T01501,R0063,6.5,37.48,159.88,2024-06-17,1,0.295666032645755,-0.3926970495978437,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0806587454643966,2.0149030205422647,6.1220911460055865,0.3046906779863026,-0.3926970495978437,-0.6784075564517238,0.41611754702943987,0.25077399380804954,0.1856332138590203,0,24.596923076923076,1,Zone_5,Diya Iyer,34,Male,Surat,2023-04-21,329,33,4.83,0,4,4,1,High,67.55,0.2053191489361702,1244.56,3.7828571428571425,1227,0.10030395136778116,2590,1.31,43.9,Business
T01502,R0038,4.84,47.19,67.43,2023-02-08,0,-0.7856128517562115,-0.7657482349639381,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.225811324964407,1.7647307968401356,6.869497798238238,-0.7932896813683831,-0.7657482349639381,-0.4084724378291118,0.1704750770538846,0.18653250773993807,0.23397052966945436,0,13.931818181818183,0,Zone_9,Aarav Singh,37,Other,Kolkata,2023-02-11,68,7,4.07,0,5,2,2,Low,29.73,0.43720588235294117,453.83,6.673970588235294,1296,0.10294117647058823,11037,1.83,56.1,Mixed
T01503,R0072,6.98,58.84,77.73,2023-09-12,0,-0.6651458695026664,-0.2848268273233103,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.3660242771963755,2.0769384114617173,7.6707235643060425,-0.6709619615051785,-0.2848268273233103,-0.08460589488849063,0.19784249123179934,0.2693498452012384,0.29196535244922345,0,11.136103151862464,0,Zone_8,Saanvi Das,25,Other,Jaipur,2023-11-05,62,10,4.07,0,6,11,2,Low,48.64,0.7845161290322581,732.14,11.808709677419355,1029,0.16129032258064516,4516,1.93,31.0,Business
T01504,R0100,9.07,83.78,88.37,2023-04-10,0,-0.5407023072524022,0.18485809883038673,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.492785055393301,2.309560706730471,9.153141537199128,-0.5445962392387226,0.18485809883038673,0.6087187043337486,0.22611329578063558,0.3502321981424149,0.4161190760653126,0,9.74310915104741,0,Zone_4,Ishaan Gupta,28,Male,Delhi,2021-05-24,383,60,3.79,0,0,5,1,High,101.45,0.26488250652741513,1657.49,4.327650130548303,1924,0.1566579634464752,4038,2.46,48.2,Business
T01505,R0083,13.17,107.57,211.46,2023-07-03,0,0.8989366097950622,1.1062495807586918,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3587537353518675,2.6511270537025893,10.371595827065379,0.9172793955148554,1.1062495807586918,1.2700736448107761,0.5531671803592305,0.5089009287925697,0.5345479888490641,0,16.056188306757782,0,Zone_6,Kavya Patel,45,Female,Mumbai,2021-12-31,475,39,4.4,0,4,12,0,High,92.62,0.19498947368421055,1415.3300000000002,2.9796421052631583,1703,0.08210526315789474,14627,0.54,37.6,Mixed
T01506,R0141,2.62,15.88,59.31,2023-10-07,0,-0.8805829387366765,-1.2646480129836546,0,5,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.099497927462895,1.2864740258376797,3.984971769034255,-0.8897266799401522,-1.2646480129836546,-1.278881146796566,0.14889998937187798,0.10061919504643964,0.07810633213859021,0,22.637404580152673,0,Zone_3,Arjun Das,25,Other,Jaipur,2019-07-08,53,0,4.29,0,0,7,2,Low,30.32,0.5720754716981132,542.7,10.239622641509435,2610,0.0,12971,2.11,38.0,Business
T01507,R0056,10.78,72.47,104.66,2023-10-27,0,-0.3501773421154846,0.5691457656834115,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6602263917361695,2.4664031782234406,8.512931340026183,-0.35112841821235347,0.5691457656834115,0.29430406050040747,0.26939632266978425,0.41640866873065013,0.3598168060533652,0,9.708719851576994,0,Zone_9,Meera Patel,40,Other,Hyderabad,2021-02-26,93,13,3.25,0,4,2,2,Low,66.22,0.7120430107526882,927.79,9.976236559139785,2011,0.13978494623655913,11037,1.83,56.1,Mixed
T01508,R0184,3.54,26.1,65.71,2024-03-18,0,-0.8057296682102019,-1.0578967536241324,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.200354866721424,1.5129270120532565,5.10881590977792,-0.8137172229377727,-1.0578967536241324,-0.9947681795130342,0.16590498458922306,0.13622291021671826,0.12898247710075667,0,18.562146892655367,0,Zone_3,Meera Nair,29,Female,Surat,2020-03-04,285,27,3.97,0,2,3,0,Medium,69.16,0.24266666666666664,1212.72,4.2551578947368425,2370,0.09473684210526316,12971,2.11,38.0,Business
T01509,R0105,10.97,105.64,136.12,2023-05-25,0,0.017773265816217725,0.6118443953337478,0,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.92085645484947,2.482403519569882,10.278132126023678,0.022505568864968628,0.6118443953337478,1.2164202175253345,0.35298650228504624,0.4237616099071208,0.5249402628434887,0,12.408386508659982,0,Zone_4,Diya Das,31,Female,Jaipur,2020-09-28,346,9,3.69,0,0,9,0,High,95.2,0.27514450867052026,1301.12,3.7604624277456646,2162,0.02601156069364162,4038,2.46,48.2,Business
T01510,R0265,14.2,82.55,193.31,2024-04-26,0,0.6866574129113878,1.3377210993894613,0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.269454821862936,2.7212954278522306,9.085703054799886,0.7017213260471696,1.3377210993894613,0.5745250693280005,0.5049420767350409,0.5487616099071208,0.40999601752289927,0,13.61338028169014,0,Zone_2,Kavya Das,39,Female,Bengaluru,2020-11-26,176,24,3.26,0,3,11,0,Medium,44.879999999999995,0.25499999999999995,607.71,3.4528977272727275,2103,0.13636363636363635,6371,0.91,58.4,Residential
T01511,R0057,12.98,84.12,253.63,2023-06-26,0,1.392149487623412,1.0635509511083558,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.53981151107484,2.637627736805664,9.171695590238482,1.4181104582945967,1.0635509511083558,0.6181706034410286,0.6652141566585185,0.5015479876160991,0.4178116288331342,0,19.540061633281972,0,Zone_9,Aadhya Reddy,39,Male,Bengaluru,2023-06-04,407,11,3.66,0,6,6,1,High,100.32,0.24648648648648647,1584.1100000000001,3.8921621621621623,1183,0.02702702702702703,11037,1.83,56.1,Mixed
T01512,R0056,8.79,59.17,88.55,2024-02-08,0,-0.5385970590188451,0.1219338025035754,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.494797128506721,2.281361456542419,7.692203845452875,-0.5424584732605308,0.1219338025035754,-0.07543199281377781,0.22659156127112337,0.33939628482972134,0.2936081242532856,0,10.073947667804324,0,Zone_3,Meera Patel,40,Other,Hyderabad,2021-02-26,93,13,3.25,0,4,2,2,Low,66.22,0.7120430107526882,927.79,9.976236559139785,2011,0.13978494623655913,12971,2.11,38.0,Business
T01513,R0273,12.17,66.97,127.47,2023-04-23,0,-0.08339560762972081,0.8815199510200808,0,6,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8556954140435185,2.5779415157551897,8.183520025025906,-0.08022596286481005,0.8815199510200808,0.1414056925885263,0.33000318843660326,0.4702012383900929,0.3324372759856631,0,10.474116680361545,0,Zone_6,Aadhya Nair,43,Male,Delhi,2022-09-17,289,48,3.76,0,5,9,1,Medium,74.85,0.2589965397923875,957.47,3.313044982698962,1443,0.16608996539792387,14627,0.54,37.6,Mixed
T01514,R0259,3.2800000000000002,22.09,57.41,2023-09-23,0,-0.9028050034242237,-1.1163264573561713,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.067487108052218,1.4539530095937054,4.7,-0.9122919874877337,-1.1163264573561713,-1.106244989572424,0.14385163141672863,0.12616099071207432,0.10902031063321387,0,17.503048780487802,0,Zone_9,Aadhya Das,32,Male,Jaipur,2019-06-25,150,27,3.52,0,1,6,1,Low,79.74000000000001,0.5316000000000001,1283.08,8.553866666666666,2623,0.18,11037,1.83,56.1,Mixed
T01515,R0172,7.66,40.65,129.04,2023-09-15,0,-0.06503316470369506,-0.13201067910105485,0,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.867842095435704,2.1587147225743437,6.375735251718032,-0.061579892943913896,-0.13201067910105485,-0.5902824971279669,0.3341747263258582,0.29566563467492263,0.2014137793707686,0,16.845953002610965,0,Zone_4,Reyansh Reddy,31,Other,Pune,2019-12-24,168,14,3.72,0,1,12,2,Medium,84.85,0.5050595238095238,1488.61,8.86077380952381,2441,0.08333333333333333,4038,2.46,48.2,Business
T01516,R0132,15.6,100.6,233.07,2023-04-17,0,1.1516833560571118,1.6523425810235166,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.455620215921813,2.8094026953624978,10.029955134495866,1.1739300776744526,1.6523425810235166,1.0763097131115378,0.6105856095227973,0.6029411764705882,0.49985065710872156,0,14.940384615384616,0,Zone_10,Aadhya Iyer,23,Male,Surat,2022-12-09,484,25,3.32,0,4,12,1,High,69.39999999999999,0.1433884297520661,1091.99,2.2561776859504135,1360,0.05165289256198347,2440,1.54,35.4,Industrial
T01517,R0255,4.05,20.31,62.76,2023-06-01,0,-0.8402323475934987,-0.9432846424574408,0,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.15512603448196,1.6193882432872684,4.5066617356975,-0.8487528320248071,-0.9432846424574408,-1.1557284613693601,0.15806674460622808,0.15595975232198142,0.10015929908403026,0,15.496296296296297,0,Zone_6,Reyansh Sharma,37,Female,Bengaluru,2021-07-06,475,42,3.12,0,1,7,0,High,72.02,0.15162105263157893,1262.22,2.6573052631578946,1881,0.08842105263157894,14627,0.54,37.6,Mixed
T01518,R0229,8.99,70.24,196.93,2023-01-17,0,0.7289962940529251,0.16687972845129784,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.287913432832644,2.301584592660462,8.380930735902785,0.7447141751641406,0.16687972845129784,0.2323107222379537,0.5145605271548518,0.34713622291021673,0.34871565113500597,0,21.905450500556174,0,Zone_6,Reyansh Ghosh,22,Female,Mumbai,2020-11-23,146,16,4.43,0,0,11,0,Low,38.68,0.26493150684931505,688.5,4.715753424657534,2106,0.1095890410958904,14627,0.54,37.6,Mixed
T01519,R0235,6.15,42.15,104.59,2023-06-25,0,-0.3509960497618678,-0.47135242000635746,0,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.659563669818423,1.9671123567059163,6.492303135251773,-0.3519597716483169,-0.47135242000635746,-0.5485829422429084,0.26921033053459453,0.23722910216718268,0.20888092393468735,0,17.00650406504065,0,Zone_1,Aarav Ghosh,34,Other,Delhi,2021-02-15,284,8,4.06,0,0,2,2,Medium,55.65,0.1959507042253521,846.06,2.9790845070422534,2022,0.028169014084507043,4921,2.43,30.9,Residential
T01520,R0280,7.02,51.41,88.54,2024-08-21,0,-0.5387140172540427,-0.27583764213376605,0,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.49468545281282,2.081938421878423,7.170076708097341,-0.5425772380370968,-0.27583764213376605,-0.29115769008581394,0.2265649909660963,0.2708978328173375,0.2549780963759458,0,12.612535612535615,0,Zone_1,Saanvi Gupta,26,Other,Chennai,2023-05-31,172,23,4.43,0,2,5,2,Medium,50.769999999999996,0.29517441860465116,735.3,4.2749999999999995,1187,0.13372093023255813,4921,2.43,30.9,Residential
T01521,R0249,10.03,59.01,94.66,2024-07-04,0,-0.46713557731310135,0.4005985433794531,0,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.560800238252151,2.400618833265411,7.681796664843453,-0.4698931947785715,0.4005985433794531,-0.07987994533485082,0.24282601764268252,0.38738390092879255,0.2928116288331342,0,9.437686939182452,0,Zone_5,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,0,4,3,1,High,64.71,0.1634090909090909,1080.53,2.728611111111111,1255,0.12121212121212122,2590,1.31,43.9,Business
T01522,R0223,6.65,62.7,102.34,2024-07-18,0,-0.3773116526813316,-0.35898760513705197,0,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.638024522859038,2.0347056478384444,7.918333157931662,-0.37868184637571595,-0.35898760513705197,0.02270095968239322,0.26323201190349665,0.2565789473684211,0.3111808044603744,0,15.389473684210525,0,Zone_2,Meera Ghosh,30,Female,Surat,2019-11-29,158,10,4.04,0,4,11,0,Low,56.4,0.3569620253164557,987.21,6.248164556962026,2466,0.06329113924050633,6371,0.91,58.4,Residential
T01523,R0036,7.98,74.21,176.1,2023-09-09,0,0.4853722901362893,-0.060097197584699266,0,5,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.176714544788788,2.194999882314108,8.614522621712709,0.49732714557670826,-0.060097197584699266,0.3426755441670752,0.45921458178339886,0.3080495356037152,0.3684786937475109,0,22.06766917293233,0,Zone_5,Aadhya Das,30,Female,Surat,2022-03-16,177,15,4.9,0,2,3,0,Medium,65.17,0.36819209039548023,1041.52,5.884293785310734,1628,0.0847457627118644,2590,1.31,43.9,Business
T01524,R0159,5.48,51.6,115.03,2023-06-05,0,-0.22889165221555602,-0.6219212719312268,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.753848778359454,1.8687205103641833,7.183313998427188,-0.22796934491318527,-0.6219212719312268,-0.2858757464670397,0.29694972898288874,0.21130030959752324,0.25592393468737556,0,20.990875912408757,0,Zone_5,Ishaan Singh,43,Female,Bengaluru,2020-05-21,79,2,4.9,0,3,5,0,Low,23.97,0.3034177215189873,424.89,5.378354430379747,2292,0.02531645569620253,2590,1.31,43.9,Business
T01525,R0232,1.13,7.14,20.27,2023-11-03,0,-1.3371878889481723,-1.599495161294185,0,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0572976292121457,0.7561219797213337,2.6720778431774774,-1.3533843676546675,-1.599495161294185,-1.5218505532601736,0.04516951854607291,0.04295665634674922,0.03459776981282358,0,17.938053097345133,0,Zone_9,Meera Das,38,Male,Jaipur,2022-12-08,172,15,3.94,0,3,12,1,Medium,93.19999999999999,0.541860465116279,1490.84,8.667674418604651,1361,0.0872093023255814,11037,1.83,56.1,Mixed
T01526,R0175,8.97,88.29,94.91,2023-07-04,0,-0.4642116214331609,0.16238513585652573,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.563410251739859,2.299580583973747,9.396275858019495,-0.46692407536441605,0.16238513585652573,0.7340953660214913,0.24349027526836003,0.34636222910216724,0.4385702907208284,0,10.580824972129319,0,Zone_7,Diya Patel,35,Male,Chennai,2022-08-18,98,8,3.48,0,3,8,1,Low,70.26,0.7169387755102041,1267.03,12.928877551020408,1473,0.08163265306122448,11070,0.64,45.2,Industrial
T01527,R0023,10.2,85.72,225.65,2023-11-21,0,1.0649003455404804,0.438802580435017,0,1,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.4234069773868585,2.4159137783010487,9.258509599282165,1.0858066134623188,0.438802580435017,0.6626501286517575,0.5908704431926879,0.3939628482972136,0.42577658303464755,0,22.122549019607845,0,Zone_4,Meera Iyer,24,Other,Jaipur,2019-10-09,176,32,3.21,0,2,10,2,Medium,64.91,0.36880681818181815,1195.62,6.793295454545454,2517,0.18181818181818182,4038,2.46,48.2,Business
T01528,R0154,14.91,77.99,138.83,2024-07-12,0,0.04946894755477195,1.4972791365038751,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.940427399052759,2.7669478423496954,8.831194709664146,0.054690823314413814,1.4972791365038751,0.44775842247742265,0.36018705494739084,0.5762383900928792,0.3872958980485862,0,9.31120053655265,0,Zone_8,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,0,0,3,2,High,138.62,0.2974678111587983,2059.52,4.419570815450644,2715,0.16952789699570817,4516,1.93,31.0,Business
T01529,R0189,7.34,44.32,151.32,2023-07-27,0,0.19554978331659503,-0.20392416061741045,0,3,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.025983571043055,2.1210632163706555,6.6573267908372955,0.2030280292456199,-0.20392416061741045,-0.48825758617585696,0.3933733659262408,0.28328173374613,0.21968339307048984,0,20.615803814713896,0,Zone_7,Reyansh Gupta,29,Female,Delhi,2019-09-16,238,42,3.28,0,0,9,0,Medium,72.03,0.30264705882352944,1480.7,6.2214285714285715,2540,0.17647058823529413,11070,0.64,45.2,Industrial
